bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_quarter,date_day,price,id,Predicted
3,1.75,1400,9900,1.0,0,0,3,7,1400,0,1951,0,98004,47.6272,-122.209,1810,10796,2014,10,4,8,850000.0,3250500140,190439.23
3,2.0,1500,2500,2.0,0,0,3,8,1500,0,2002,0,98107,47.6748,-122.385,1550,5000,2014,8,3,21,505000.0,2767601375,376085.6
3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,98072,47.7441,-122.173,2790,7642,2014,7,3,9,565000.0,9465910320,482587.84
2,1.75,1280,7110,1.0,0,0,4,7,1000,280,1955,0,98118,47.5569,-122.273,1550,6835,2015,4,2,29,585000.0,3334000055,679611.9
3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667,2014,10,4,1,423000.0,7287100135,349810.4
3,1.0,1170,11100,1.0,0,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481,2014,6,2,23,235000.0,1023059324,275272.16
2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,2014,10,4,16,343000.0,6149700350,335115.53
3,2.5,1620,2930,2.0,0,0,3,8,1620,0,2002,0,98058,47.4491,-122.12,1900,2943,2015,3,1,24,334950.0,9558020890,309674.12
3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,0,98118,47.5368,-122.267,1790,6225,2014,9,3,9,405000.0,2624049185,745270.44
4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,2014,12,4,15,220000.0,236400260,554014.8
2,1.0,1740,8100,1.0,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100,2014,10,4,2,173000.0,3826000560,402325.34
3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600,2014,11,4,7,655000.0,7011201245,536515.6
2,1.0,880,3000,1.0,0,0,3,6,880,0,1924,0,98115,47.6749,-122.323,890,3000,2015,1,1,7,406000.0,9222400510,506043.3
5,2.75,1540,4000,1.0,0,0,3,7,1140,400,1990,0,98106,47.533,-122.354,1630,4000,2014,11,4,26,357000.0,2112700030,341029.38
3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,0,98014,47.6503,-121.908,1200,7500,2014,12,4,9,361000.0,8658300260,499456.88
2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7458,-122.298,1160,8149,2014,7,3,8,277000.0,3996900160,487000.34
3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.136,2210,5000,2014,5,2,9,254000.0,11900140,480694.84
3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400,2014,11,4,13,472800.0,6071600340,205141.45
3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,2014,9,3,22,263000.0,1231000510,309197.9
3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,2014,9,3,22,263000.0,1231000510,222122.39
3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,2015,5,2,4,510000.0,1231000510,309197.9
3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,2015,5,2,4,510000.0,1231000510,222122.39
3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769,2014,11,4,7,179950.0,7683800192,580053.1
4,2.25,1580,7307,1.0,0,0,3,8,1160,420,1973,0,98027,47.569,-122.086,2020,7458,2014,12,4,3,525000.0,4123400340,703557.4
3,2.5,1260,889,3.0,0,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324,2014,5,2,20,479000.0,5458300685,338833.88
4,1.75,1760,5356,1.0,0,0,4,7,920,840,1950,0,98115,47.679,-122.288,1680,5184,2014,11,4,5,585000.0,8585400135,615025.2
3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400,2014,8,3,13,470000.0,2770606685,615454.06
3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,2015,4,2,6,245000.0,8856971000,220849.23
3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396,2014,11,4,13,455000.0,2095800400,340140.94
4,2.5,2180,7210,1.0,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210,2015,2,1,19,330000.0,7016310030,673904.1
3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400,2015,2,1,9,130000.0,1238500451,380334.34
3,2.5,2280,7417,2.0,0,0,3,8,2280,0,1998,0,98001,47.3557,-122.278,2370,6443,2014,6,2,23,320000.0,4401150070,241055.98
4,2.5,2820,6180,2.0,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,2014,6,2,6,735000.0,3331000070,529206.2
4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,2015,3,1,12,365000.0,2636900126,483874.06
3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.082,1350,11935,2015,4,2,16,234000.0,1842900030,526967.4
4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.174,1710,7200,2014,8,3,27,211000.0,1761300310,458131.3
4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2002,0,98038,47.3544,-122.013,2800,6977,2014,11,4,12,457000.0,5104511600,275105.47
3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789,2014,10,4,9,349000.0,8663370060,614447.9
3,2.75,2030,6840,1.0,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.299,1910,6365,2014,10,4,24,360000.0,613400030,623147.6
4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,0,98042,47.351,-122.146,2330,7205,2015,4,2,14,350000.0,6004510240,599206.6
3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420,2015,4,2,30,208000.0,1450100070,641554.56
2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,2014,6,2,18,250275.0,6117501820,740569.94
2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,2014,6,2,18,250275.0,6117501820,492350.34
2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,2015,4,2,28,435000.0,6117501820,740569.94
2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,2015,4,2,28,435000.0,6117501820,492350.34
3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,0,98030,47.3766,-122.184,1440,7483,2014,12,4,5,270000.0,5420300240,224192.52
3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.268,2830,12600,2014,5,2,27,438000.0,4140900140,643544.4
4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350,2015,5,2,4,645000.0,5166700055,301340.8
4,2.5,2790,5423,2.0,0,0,3,9,2790,0,1999,0,98074,47.6085,-122.017,2450,6453,2014,10,4,30,685100.0,3224600310,551633.4
4,2.5,3030,3841,3.0,0,0,3,9,3030,0,2005,0,98117,47.6781,-122.369,1080,4922,2014,6,2,24,880000.0,5309100140,319977.34
4,2.5,1980,5000,2.0,0,0,3,8,1980,0,2008,0,98014,47.6492,-121.908,1400,8500,2015,4,2,19,410500.0,8658300510,300581.53
2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,2014,11,4,13,449000.0,8682281170,591854.6
3,1.75,2000,5000,1.0,0,0,4,7,1110,890,1921,0,98117,47.6859,-122.399,1750,5000,2014,5,2,14,546000.0,472000055,383547.38
3,2.0,1760,11410,1.0,0,0,5,7,1060,700,1977,0,98058,47.4528,-122.163,1680,9165,2014,5,2,16,317000.0,2473400570,352796.03
3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,1780,7520,2014,6,2,25,276900.0,3449500135,476426.9
5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1965,0,98133,47.7338,-122.352,1360,7964,2014,10,4,28,399000.0,1926049355,222547.12
5,2.75,2630,10165,1.0,0,0,4,8,1690,940,1976,0,98027,47.5196,-122.049,2440,10165,2014,8,3,8,495000.0,8650000070,303131.03
3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400,2014,8,3,8,258000.0,8732131200,372492.1
3,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,0,98103,47.6914,-122.343,1120,1087,2014,11,4,17,265000.0,993001629,283201.53
5,2.25,2120,4000,1.5,0,0,4,7,1720,400,1910,0,98109,47.644,-122.353,1960,4000,2014,8,3,29,682000.0,5244801230,509843.28
4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700,2014,11,4,14,295700.0,2798600240,589124.9
3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,0,98029,47.5665,-122.023,2190,10168,2014,8,3,18,530000.0,3904901200,473276.62
3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.033,2120,5080,2014,11,4,10,467000.0,7202340370,450174.72
3,2.5,1240,1115,3.0,0,0,3,8,1240,0,2003,0,98103,47.6985,-122.34,1410,1355,2014,11,4,13,340000.0,4310701600,393389.72
3,2.5,2200,7201,2.0,0,0,3,8,2200,0,1994,0,98030,47.3821,-122.207,2250,7240,2014,12,4,23,302495.0,2215450060,337192.6
3,1.75,1620,3360,1.0,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840,2014,9,3,25,532500.0,2919702075,603693.94
3,2.5,2420,9592,2.0,0,0,3,8,1780,640,1993,0,98059,47.5093,-122.153,2420,9145,2014,9,3,10,441500.0,8079030350,269033.44
3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000,2014,7,3,29,320000.0,7276100282,631549.1
2,2.0,920,1201,2.0,0,0,3,8,800,120,2009,0,98144,47.5926,-122.295,1150,1161,2014,11,4,3,363000.0,567000392,632313.56
2,2.5,2630,7957,2.0,0,0,3,8,2630,0,2003,0,98053,47.7106,-122.023,2305,7220,2014,7,3,23,750000.0,8682220390,290446.88
3,2.5,2470,4565,2.0,0,0,3,7,2470,0,2005,0,98056,47.514,-122.189,2470,5064,2014,8,3,8,445000.0,3655400060,840740.06
3,2.0,1530,8925,1.0,0,0,3,7,1530,0,1977,0,98011,47.736,-122.199,2040,8856,2014,6,2,16,371025.0,6204410200,564206.5
2,1.0,960,6250,1.0,0,0,3,6,960,0,1916,0,98136,47.5491,-122.386,1350,6250,2014,7,3,30,355000.0,7625702400,467136.66
3,1.75,2320,7875,1.0,0,0,3,8,1620,700,1967,0,98058,47.4524,-122.146,1990,9720,2015,3,1,13,364808.0,2473003210,293601.2
3,2.25,1580,6561,1.0,0,0,3,8,1200,380,1981,0,98058,47.4394,-122.14,1710,7241,2015,1,1,13,320000.0,1402600570,569107.0
4,2.5,2963,5797,2.0,0,0,3,9,2963,0,2006,0,98030,47.3831,-122.185,2665,6119,2014,10,4,14,325000.0,8944460030,411544.66
3,2.25,2470,10290,2.0,0,0,3,8,2230,240,1984,0,98058,47.4459,-122.124,1970,10150,2014,9,3,4,350000.0,2473480560,488180.5
3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,2015,2,1,19,170000.0,3365900465,630879.56
3,1.0,1130,7500,1.0,0,0,3,7,880,250,1947,0,98117,47.6973,-122.389,2190,5250,2014,12,4,10,550000.0,6073500160,375560.88
3,1.0,1150,5120,1.0,0,0,4,6,800,350,1946,0,98116,47.5588,-122.392,1220,5120,2015,3,1,10,420000.0,9393700140,599916.2
2,1.5,1490,4080,1.0,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,2014,6,2,6,389250.0,2492200435,441581.25
3,1.75,1530,9600,1.0,0,0,3,7,1200,330,1988,0,98042,47.3594,-122.076,1680,9680,2015,3,1,24,284000.0,8648220260,254800.06
4,2.0,1680,5000,1.0,0,0,3,7,980,700,1950,0,98115,47.6858,-122.286,1680,6000,2014,6,2,11,588000.0,6392001670,303695.53
3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147,2015,3,1,20,372500.0,2026049155,776718.25
4,3.0,1900,7194,2.0,0,0,4,7,1900,0,1988,0,98042,47.3768,-122.117,1690,7194,2015,2,1,18,285000.0,2329800240,305134.72
3,1.0,1570,9467,1.0,0,0,3,7,1570,0,1954,0,98177,47.7683,-122.359,1570,9100,2014,5,2,27,360000.0,3380900125,363952.47
2,2.0,1350,4225,1.0,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225,2014,9,3,16,428000.0,8682230550,455168.72
3,1.0,1010,7838,1.0,0,0,4,6,1010,0,1977,0,98019,47.7422,-121.981,1380,8128,2014,9,3,26,316000.0,2130702075,191416.78
3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264,2015,5,2,5,375000.0,3260810260,317925.97
3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080,2014,5,2,8,533000.0,2878600200,320866.66
4,2.0,2220,14120,1.0,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709,2014,9,3,15,225000.0,766000240,652181.1
4,2.5,2590,9530,1.0,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970,2014,10,4,30,537250.0,3459700340,611778.25
3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,2014,12,4,17,255000.0,2473251180,393419.34
4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,2015,4,2,9,530000.0,2407900200,299519.03
4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102,2014,8,3,14,548000.0,4037800140,412938.75
3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,2015,3,1,20,234975.0,1683600240,786748.5
3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,2014,8,3,19,600000.0,1962200036,402342.44
4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,2015,3,1,24,432000.0,1775800510,611414.2
3,1.5,1380,6657,2.0,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187,2015,2,1,2,455000.0,1822350070,304939.97
3,1.75,1510,11234,1.0,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,2014,10,4,24,279950.0,7772400160,433604.7
3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,2014,10,4,20,267500.0,273900030,380763.97
2,1.0,830,7590,1.0,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,2015,1,1,27,110000.0,4337000160,369523.16
3,3.5,1810,1846,2.0,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,2014,5,2,13,625000.0,9126100550,331505.8
2,1.0,910,7000,1.0,0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528,2014,5,2,29,389000.0,5101405274,603977.7
5,2.25,2100,6936,1.0,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661,2014,7,3,25,567000.0,7436500270,658068.94
4,2.5,2430,11870,1.0,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,2014,9,3,2,605000.0,4022900125,356771.3
3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,2015,4,2,13,567500.0,8961990160,601186.6
3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,2014,6,2,5,647500.0,1250202255,421891.2
2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,2014,11,4,26,495000.0,7234600796,340487.2
4,2.25,2730,7506,2.0,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,2015,3,1,9,435000.0,5104450070,458043.16
3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,2014,9,3,9,445950.0,9477100060,295490.75
4,3.0,2440,3600,1.5,0,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000,2014,9,3,17,780000.0,6772200055,203624.53
3,2.25,1720,9000,1.0,0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,2014,6,2,18,274500.0,8731982190,341038.88
3,1.5,1200,890,2.0,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120,2014,7,3,28,464950.0,9301300751,637629.1
4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,2015,4,2,21,450000.0,217500135,319106.66
4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,2014,5,2,11,842500.0,7234600786,620508.1
3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,2014,8,3,14,461000.0,2423020260,217094.83
2,1.0,1350,4494,1.0,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,2014,8,3,18,345000.0,2695600070,214757.7
4,2.5,2270,8391,2.0,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,2015,2,1,27,643000.0,3904940070,335082.47
4,2.5,2820,8307,2.0,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,2014,9,3,29,690000.0,1939130070,262618.3
4,1.0,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,2015,4,2,1,282000.0,5589300370,382811.28
3,1.75,2000,6130,1.0,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,2014,11,4,18,549000.0,3526039116,265584.84
3,2.25,2330,11424,2.0,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,2015,4,2,13,700000.0,8100400160,349136.47
3,1.0,1440,11250,1.0,0,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250,2014,7,3,3,290000.0,7222000393,533329.44
2,1.75,1250,2890,1.0,0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225,2014,8,3,19,450000.0,9468200140,485648.88
3,2.5,1981,5700,2.0,0,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894,2014,9,3,5,303700.0,3295950240,522835.9
4,2.5,2440,10049,2.0,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484,2014,7,3,24,672000.0,3905000340,475033.66
4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,0,98034,47.7197,-122.173,1480,8155,2014,6,2,23,334000.0,3374300070,234838.73
2,1.0,1120,5650,1.0,0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875,2014,6,2,25,260000.0,7812800310,395782.97
3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,2014,7,3,31,749950.0,7015200685,267967.44
3,1.0,1560,7552,1.0,0,0,4,6,910,650,1948,0,98155,47.7552,-122.327,1200,8152,2014,7,3,7,320000.0,7305300045,485435.53
3,2.0,1700,11475,1.0,0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475,2014,6,2,26,225000.0,84000335,677230.4
3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,2014,6,2,25,505000.0,3904910520,353110.78
3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,2014,5,2,6,234000.0,5469300270,646564.0
4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,2014,9,3,29,503000.0,8681660060,344177.12
4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,2014,8,3,6,606000.0,3902300350,501198.62
3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000,2014,7,3,23,433500.0,6392003490,281910.28
3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524,2014,8,3,5,719000.0,2592210160,239167.3
3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,2014,12,4,10,381000.0,616000160,293689.9
3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,2014,5,2,28,267000.0,1687000270,670785.44
4,2.5,2740,7140,2.0,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035,2014,5,2,13,651000.0,8078460550,367117.47
2,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243,2015,2,1,4,439000.0,2710600070,264978.1
2,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300,2015,2,1,14,325000.0,37000435,528928.44
4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,2014,10,4,7,519900.0,5631500254,704381.4
4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,2014,5,2,14,542000.0,2205500400,472093.84
2,2.0,1200,3900,1.0,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580,2015,3,1,31,408000.0,8682291840,559046.75
4,2.5,2060,5950,2.0,0,0,3,8,2060,0,2000,0,98030,47.3631,-122.192,2242,6406,2014,12,4,4,292000.0,5003600240,602477.0
3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,2014,5,2,7,253000.0,5636000400,303254.84
2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,2014,9,3,5,280000.0,3298700125,288309.4
4,2.25,1920,8910,1.0,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800,2014,12,4,16,635000.0,7811200310,271406.47
4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,2014,10,4,9,439000.0,5255690160,538644.94
3,2.5,1260,3855,2.0,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344,2014,8,3,6,300000.0,869700320,337366.44
3,1.5,1360,13496,1.0,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538,2015,2,1,5,345000.0,6052401631,403603.28
4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,2014,8,3,12,283500.0,5089700260,388066.72
2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,2014,9,3,24,425000.0,9473200105,625229.0
3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,2015,4,2,21,750000.0,9552700550,609726.7
4,1.5,1280,8000,1.0,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211,2015,4,2,16,245000.0,2171400218,329919.22
4,2.5,2740,7571,2.0,0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203,2014,9,3,17,706000.0,6639900012,291729.06
3,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,2015,2,1,19,241000.0,6664900260,653229.56
3,1.0,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,2015,2,1,6,530000.0,952000055,235725.73
3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,2015,3,1,2,350000.0,4292300024,368706.8
3,1.0,1280,9630,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453,2015,4,2,28,389000.0,9238450160,669438.5
4,2.75,2390,6820,2.0,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,2014,11,4,5,799000.0,6127600036,656340.3
2,1.0,920,8612,1.0,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,2014,12,4,29,340895.0,3500100226,199380.16
4,2.5,2900,4762,2.0,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,2014,9,3,23,354000.0,4299000030,305919.97
5,2.0,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,2015,2,1,26,470000.0,3886902590,714656.44
3,2.0,1760,5400,1.0,0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400,2014,7,3,30,715000.0,9178601000,313267.75
2,1.0,760,4000,1.0,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500,2014,10,4,7,265000.0,2861100030,375088.1
3,1.0,1530,4944,1.0,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,2014,8,3,15,640000.0,625049286,417311.4
3,1.75,1620,7330,1.0,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,2014,6,2,1,459000.0,1138010520,684490.1
3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760,2015,3,1,5,264950.0,8830400135,272677.34
3,2.25,2230,13100,1.0,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650,2014,8,3,22,491500.0,1951820070,362045.84
3,1.0,1200,9194,1.0,0,0,4,7,1200,0,1952,0,98155,47.7362,-122.319,1330,8650,2015,4,2,6,369500.0,6703100070,259304.19
3,2.5,2090,6294,2.0,0,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735,2015,3,1,18,566000.0,339350070,246388.9
3,2.25,1500,7308,1.0,0,0,4,7,1210,290,1968,0,98055,47.4621,-122.187,1480,7400,2014,8,3,25,290000.0,7399300860,411615.62
2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,2014,8,3,12,215000.0,2228900270,499384.72
2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,2014,8,3,12,215000.0,2228900270,554675.3
2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,2015,2,1,12,302000.0,2228900270,499384.72
2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,2015,2,1,12,302000.0,2228900270,554675.3
3,1.75,1860,7881,1.0,0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527,2015,4,2,10,352500.0,6880200030,255400.39
3,2.25,1760,11946,2.0,0,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068,2014,7,3,17,500000.0,7504460200,358214.72
